id,institutionCode,specimen_number,coll_number,scientificName,taxonID,eventDate,year,month,day,startDayOfYear,verbatimEventDate,reproductiveCondition,county,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,verbatimElevation,source,recordId,references
3309511,UCJEPS,UC480616,,Nemophila menziesii,205099,3/4/1928,1928,3,4,64,Mar 4 1928,Flowering/Fruiting,Monterey,"near Watsonville (Aromas); near Watsonville, Aromas",36.88841,-121.63942,789,,,cch2,urn:uuid:7d6b10ce-aaf9-43ed-9e48-798772ecf74c,http://cch2.org/portal/collections/individual/index.php?occid=3309511
3310329,UCJEPS,UC596583,,Nemophila menziesii,205099,5/1/1908,1908,5,1,122,8-May,Flowering/Fruiting,Santa Clara,Mt. Day,37.421104,-121.69879,1622,,,cch2,urn:uuid:28bbb3fe-dd5f-4fb8-85cb-175e226ad386,http://cch2.org/portal/collections/individual/index.php?occid=3310329
3310480,UCJEPS,UC63943,,Nemophila menziesii,205099,4/26/1903,1903,4,26,116,Apr 26 1903,Flowering/Fruiting,Alameda,Berkeley Hills,37.88306,-122.2375,,,,cch2,urn:uuid:ab41896f-e5f7-4374-bc51-7ad3b763f52a,http://cch2.org/portal/collections/individual/index.php?occid=3310480
3311644,UCJEPS,UC880909,,Nemophila menziesii,205099,4/9/1937,1937,4,9,99,Apr 9 1937,Flowering/Fruiting,Riverside,Riverside-Hemet Road near Winchester turnoff; Riverside-Hemet Road,33.74,-117.0847,5000,,,cch2,urn:uuid:2e78666c-6f21-4f02-94e5-2d5db6c65488,http://cch2.org/portal/collections/individual/index.php?occid=3311644
3312937,UCJEPS,JEPS127095,,Nemophila menziesii var. menziesii,205103,4/19/2016,2016,4,19,110,19-Apr-16,Flowering/Fruiting,Contra Costa,"2.3 miles (air) southwest of Los Vaqueros Reservoir Dam, approximately 25 miles (air) southwest of Stockton. Undesignated section of Canada de Los Vaqueros Land Grant, Byron Hot Spring USGS 7.5' Quad.",37.807453,-121.746961,,160,525,cch2,urn:uuid:ed605e6a-495d-4916-b6de-577be8b21e71,http://cch2.org/portal/collections/individual/index.php?occid=3312937
3314766,UCJEPS,JEPS1912,,Nemophila menziesii,205099,5/23/1907,1907,5,23,143,May 23 1907,Flowering/Fruiting,Tulare,Limekiln Creek,36.704,-118.957,3219,,,cch2,urn:uuid:63629845-0c33-4bf5-952f-725d5795b649,http://cch2.org/portal/collections/individual/index.php?occid=3314766
3315444,UCJEPS,JEPS82018,,Nemophila menziesii,205099,3/15/1983,1983,3,15,74,Mar 15 1983,Flowering/Fruiting,Santa Cruz,"ca 17 mi nw Santa Cruz (nw-facing slope of Haybarn Gulch, H-H Ranch, btw CA 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Haybarn Gulch",37.083332,-122.25,,85,280 ft,cch2,urn:uuid:3af09bb0-61f7-4083-bd8e-8202b318a415,http://cch2.org/portal/collections/individual/index.php?occid=3315444
3315690,UCJEPS,JEPS1803,,Nemophila menziesii,205099,4/29/1941,1941,4,29,119,Apr 29 1941,Flowering/Fruiting,San Bernardino,"Willow Springs Canyon Mohave Desert, Old Dad Mountains, Willow Springs Canyon (Old Dad Mountains, Mohave Desert)",34.77,-115.683,393,1371,4500 ft,cch2,urn:uuid:c8090bbc-462a-428c-b8f4-bc6672cff872,http://cch2.org/portal/collections/individual/index.php?occid=3315690
3319081,UCJEPS,UC1239741,,Nemophila menziesii,205099,5/1/1938,1938,5,1,121,1-May-38,Flowering/Fruiting,Humboldt,Trinity River Valley at Willow Creek; Trinity River Valley at Willow Creek,,,,152,500 ft,cch2,urn:uuid:fb6b114a-bdaa-40fd-a5db-2814ffbcfecd,http://cch2.org/portal/collections/individual/index.php?occid=3319081
3320902,UCJEPS,UC24211,,Nemophila menziesii,205099,,,,,,,Flowering/Fruiting,Los Angeles,Sta. Susanna Mts.,,,,,,cch2,urn:uuid:2fb14ee5-977e-4129-ac6a-d82fc1923ccb,http://cch2.org/portal/collections/individual/index.php?occid=3320902
3320930,UCJEPS,UC24207,,Nemophila menziesii,205099,4/12/1902,1902,4,12,102,Apr 12 1902,Flowering/Fruiting,Alameda,"Berkeley Hills San Francisco Bay Region, Berkeley Hills",37.8931,-122.2717,2500,,,cch2,urn:uuid:748ddcac-db25-4871-add3-e6b0cc054750,http://cch2.org/portal/collections/individual/index.php?occid=3320930
3321052,UCJEPS,UC310899,,Nemophila menziesii,205099,3/20/1925,1925,3,20,79,Mar 20 1925,Flowering/Fruiting,Tulare,1 mi n Richgrove (open plain); n of Richgrove,35.809273,-119.10217,3634,,,cch2,urn:uuid:edb46b1b-f801-4704-b9cb-97dfffbb4b94,http://cch2.org/portal/collections/individual/index.php?occid=3321052
3321386,UCJEPS,UC455932,,Nemophila menziesii,205099,3/29/1910,1910,3,29,88,Mar 29 1910,Flowering/Fruiting,San Luis Obispo,Carisa Plains,35.144588,-119.740544,16993,,,cch2,urn:uuid:7e2c7c7a-aef3-4ce5-9c0d-8fdf78d4fc8c,http://cch2.org/portal/collections/individual/index.php?occid=3321386
3322177,UCJEPS,UC596582,,Nemophila menziesii,205099,4/1/1909,1909,4,1,91,Apr 1 1909,Flowering/Fruiting,Santa Clara,Milpitas,37.427773,-121.90488,3232,,,cch2,urn:uuid:0ddea190-5274-4ae8-940f-70f09031113e,http://cch2.org/portal/collections/individual/index.php?occid=3322177
3322212,UCJEPS,UC606956,,Nemophila menziesii,205099,3/31/1938,1938,3,31,90,Mar 31 1938,Flowering/Fruiting,Kern,"about 20 mi sw Bakersfields (near the Kern River, Ten Section Field); near the Kern River, sw of Bakersfield",,,,,,cch2,urn:uuid:ac2b05ca-756f-4f94-9e25-cb50bf9ea88d,http://cch2.org/portal/collections/individual/index.php?occid=3322212
3322685,UCJEPS,UC691704,,Nemophila menziesii,205099,3/8/1931,1931,3,8,67,Mar 8 1931,Flowering/Fruiting,Contra Costa,"Mitchell Canyon , Mitchell Canyon (Mount Diablo)",37.94111,-121.93472,,304,1000 ft,cch2,urn:uuid:4ef1cd11-efa1-499d-9c77-163803215c99,http://cch2.org/portal/collections/individual/index.php?occid=3322685
3327150,UCJEPS,JEPS3116,,Nemophila menziesii,205099,4/13/1919,1919,4,13,103,Apr 13 1919,Flowering/Fruiting,Napa,near Atlas; near Atlas,,,,,,cch2,urn:uuid:ba1c4d81-9e45-4e4c-a34d-a91dbfafaaa7,http://cch2.org/portal/collections/individual/index.php?occid=3327150
3328709,UCJEPS,JEPS21152,,Nemophila menziesii var. integrifolia,205102,4/27/1935,1935,4,27,117,Apr 27 1935,Flowering/Fruiting,San Bernardino,"3 1/2 mi n of nw corner Lake Arrowhead; San Bernardino National Forest, Deep Creek Quad.",34.316,-117.1982,805,1386,4550 ft,cch2,urn:uuid:bb3f7e11-430f-4299-a5b0-6308b6b63162,http://cch2.org/portal/collections/individual/index.php?occid=3328709
3329236,UCJEPS,JEPS81922,,Nemophila menziesii,205099,4/10/1983,1983,4,10,100,Apr 10 1983,Flowering/Fruiting,Santa Cruz,"ca 17 mi nw Santa Cruz (central Buckeye Grove Gulch, H-H Ranch: located between California 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Buckeye Grove Gulch",37.083332,-122.25,,76,250 ft,cch2,urn:uuid:3acf2b5c-0faf-466d-8602-714104c67b48,http://cch2.org/portal/collections/individual/index.php?occid=3329236
3329817,UCJEPS,UC1031220,,Nemophila menziesii,205099,4/8/1954,1954,4,8,98,Apr 8 1954,Flowering/Fruiting,Napa,Highway 128 two mi s of e Monticello; s of e of Monticello,,,,,,cch2,urn:uuid:04b49bff-2547-4f42-b947-b95099518cc5,http://cch2.org/portal/collections/individual/index.php?occid=3329817
3330026,UCJEPS,UC1069187,,Nemophila menziesii,205099,3/27/1936,1936,3,27,87,Mar 27 1936,Flowering/Fruiting,San Luis Obispo,"4.3 mi ne Black Butte; San Luis Obispo Quad., ne of Black Butte",35.351067,-120.547444,2200,342,1125 ft,cch2,urn:uuid:31f668c0-cb4e-4be4-9378-0cff8850836a,http://cch2.org/portal/collections/individual/index.php?occid=3330026
3333056,UCJEPS,UC24243,,Nemophila menziesii,205099,5/1/1902,1902,5,1,121,"May, 1902",Flowering/Fruiting,Los Angeles,Elizabeth Lake,34.66583,-118.40167,,,,cch2,urn:uuid:5e2a7edc-c82d-4dac-ba85-62658458cf5f,http://cch2.org/portal/collections/individual/index.php?occid=3333056
3333057,UCJEPS,UC24265,,Nemophila menziesii,205099,5/1/1902,1902,5,1,121,"May, 1902",Flowering/Fruiting,Los Angeles,Elizabeth Lake,34.66583,-118.40167,,,,cch2,urn:uuid:bae7bad4-a602-4901-9180-8fa9b33bda34,http://cch2.org/portal/collections/individual/index.php?occid=3333057
3333803,UCJEPS,UC501545,,Nemophila menziesii,205099,3/31/1929,1929,3,31,90,Mar 31 1929,Flowering/Fruiting,San Diego,"e Julian (Foster Grade, just below Banner); Foster Grade, e of Julian, just below Banner",33.0828,-116.572,2575,,,cch2,urn:uuid:d5735f85-f26b-4971-915b-5f420389dc9a,http://cch2.org/portal/collections/individual/index.php?occid=3333803
3334007,UCJEPS,UC55254,,Nemophila menziesii,205099,2/25/1900,1900,2,25,56,Feb 25 1900,Flowering/Fruiting,Sacramento,2 mi se Sacramento; se of Sacramento,38.45,-121.47,5230,,,cch2,urn:uuid:9cc36371-6c00-4346-921f-f99421bef05c,http://cch2.org/portal/collections/individual/index.php?occid=3334007
3334198,UCJEPS,UC56876,,Nemophila menziesii,205099,4/30/1902,1902,4,30,120,Apr 30 1902,Flowering/Fruiting,Los Angeles,North Pomona,34.09,-117.74944,,,,cch2,urn:uuid:397a45bf-0925-4dee-826b-8ba0928fe8ad,http://cch2.org/portal/collections/individual/index.php?occid=3334198
3334199,UCJEPS,UC566277,,Nemophila menziesii,205099,3/26/1932,1932,3,26,86,Mar 26 1932,Flowering/Fruiting,San Luis Obispo,"2 mi e San Miguel; San Miguel Quad., e of San Miguel",35.7554,-120.6662,4828,243,800 ft,cch2,urn:uuid:3a83fd83-2ac7-4cb8-a2af-51f98779f56e,http://cch2.org/portal/collections/individual/index.php?occid=3334199
3334771,UCJEPS,UC663110,,Nemophila menziesii,205099,4/5/1938,1938,4,5,95,Apr 5 1938,Flowering/Fruiting,Lake,along the ne side Clear Lake ne side of Clearlake (Clear Lake),38.971554,-122.610886,1622,,,cch2,urn:uuid:c7b53fb9-07dc-46ad-a5e3-d6790fe0d997,http://cch2.org/portal/collections/individual/index.php?occid=3334771
3334917,UCJEPS,UC67148,,Nemophila menziesii,205099,4/5/1901,1901,4,5,95,Apr 5 1901,Flowering/Fruiting,Contra Costa,Mt. Diablo,37.88178,-121.91309,5414,,,cch2,urn:uuid:bb193c7e-52b3-459d-b298-82232a6e0d75,http://cch2.org/portal/collections/individual/index.php?occid=3334917
3335234,UCJEPS,UC747507,,Nemophila menziesii,205099,5/2/1943,1943,5,2,122,May 2 1943,Flowering/Fruiting,El Dorado,"ca 3 mi e Camino (along North Fork Webber Creek); North Fork Webber Creek, e of Camino",38.74626,-120.622345,1783,914,3000 ft,cch2,urn:uuid:9f730255-5c84-4cab-b164-5677242700de,http://cch2.org/portal/collections/individual/index.php?occid=3335234
3335295,UCJEPS,UC73660,,Nemophila menziesii,205099,4/3/1906,1906,4,3,93,Apr 3 1906,Flowering/Fruiting,Kern,w slope Mt. Hamilton w slope of Mt. Hamilton,,,,,,cch2,urn:uuid:444eee1a-a561-489a-b158-83b5bc0b9f72,http://cch2.org/portal/collections/individual/index.php?occid=3335295
3340493,UCJEPS,JEPS110845,,Nemophila menziesii var. menziesii,205103,4/16/1994,1994,4,16,106,16-Apr-94,,Napa,North end of Chiles Valley near Chiles- Pope Valley Road.,38.5824,-122.4002,805,228,750 ft,cch2,urn:uuid:04292186-37d4-43fa-9039-1f32843afc84,http://cch2.org/portal/collections/individual/index.php?occid=3340493
3340573,UCJEPS,JEPS110844,,Nemophila menziesii var. menziesii,205103,3/23/1996,1996,3,23,83,23-Mar-96,,Napa,".3 mile from Pope Canyon Road on Hardin Road, near airstrip.",38.6113,-122.3819,805,184,605 ft,cch2,urn:uuid:0c4fa95f-6a80-408c-b596-1b36ae4e15ba,http://cch2.org/portal/collections/individual/index.php?occid=3340573
3340619,UCJEPS,JEPS1893,,Nemophila menziesii var. integrifolia,205102,4/1/1908,1908,4,1,92,"April, 1908",Flowering/Fruiting,Orange,Santa Ana Mountains,33.74,-117.53,16093,,,cch2,urn:uuid:24106b48-3a8e-4f40-be5f-3ee7ea397a3d,http://cch2.org/portal/collections/individual/index.php?occid=3340619
3343332,UCJEPS,UC1239736,,Nemophila menziesii,205099,5/26/1935,1935,5,26,146,May 26 1935,Flowering/Fruiting,Humboldt,"Lone Star Creek , Lone Star Creek (Iaqua Region)",,,,609,2000 ft,cch2,urn:uuid:2bc4f279-138a-4131-a4a3-86c01769fa36,http://cch2.org/portal/collections/individual/index.php?occid=3343332
3343355,UCJEPS,UC1239742,,Nemophila menziesii,205099,3/28/1949,1949,3,28,87,Mar 28 1949,Flowering/Fruiting,Mendocino,halfway between Ukiah and Hopland; between Ukiah and Hopland,39.051235,-123.15399,9830,182,600 ft,cch2,urn:uuid:8d0d95e3-f261-488c-b0e0-8a90d34bcfd1,http://cch2.org/portal/collections/individual/index.php?occid=3343355
3345264,UCJEPS,UC24237,,Nemophila menziesii,205099,1896-04-04,1896,4,4,95,Apr 4 1896,Flowering/Fruiting,San Francisco,Lake Merced,37.7198,-122.49132,2456,,,cch2,urn:uuid:326f56f6-75db-4b8a-9b9c-2b184a6c7e76,http://cch2.org/portal/collections/individual/index.php?occid=3345264
3346340,UCJEPS,UC545857,,Nemophila menziesii,205099,3/15/1936,1936,3,15,75,Mar 15 1936,Flowering/Fruiting,Napa,Chiles Valley Road 3.2 mi from Pope Valley Store; Chiles Valley Road <nr> Pope Valley Store,38.5885,-122.40074,750,,,cch2,urn:uuid:04744685-0642-427f-9260-36c44abc4f9b,http://cch2.org/portal/collections/individual/index.php?occid=3346340
3346967,UCJEPS,UC660028,,Nemophila menziesii,205099,2/26/1925,1925,2,26,57,Feb 26 1925,Flowering/Fruiting,Monterey,near Monterey; near Monterey,,,,,,cch2,urn:uuid:8bf7aeae-5330-4cbe-8d5c-8bfcc741143b,http://cch2.org/portal/collections/individual/index.php?occid=3346967
3347073,UCJEPS,UC67156,,Nemophila menziesii,205099,2/1/1903,1903,2,1,32,Feb. 1903,Flowering/Fruiting,Los Angeles,Griffith Park,34.134533,-118.30477,3384,,,cch2,urn:uuid:b8ac8b82-2209-403e-b551-c3e28266c7a9,http://cch2.org/portal/collections/individual/index.php?occid=3347073
3348015,UCJEPS,UC880915,,Nemophila menziesii,205099,4/9/1913,1913,4,9,99,Apr 9 1913,Flowering/Fruiting,San Diego,Warner's Hot Springs,33.2842,-116.63113,2414,,,cch2,urn:uuid:fe836532-b7db-4f25-8003-3543c205c830,http://cch2.org/portal/collections/individual/index.php?occid=3348015
3351224,UCJEPS,JEPS2990,,Nemophila menziesii,205099,3/1/1908,1908,3,1,61,"March, 1908",Flowering/Fruiting,Orange,Anaheim Plains,,,,,,cch2,urn:uuid:0f1a9cdf-3d92-44b8-be84-7c44a060e432,http://cch2.org/portal/collections/individual/index.php?occid=3351224
3351280,UCJEPS,JEPS1480,,Nemophila menziesii,205099,2/29/1940,1940,2,29,60,Feb 29 1940,Flowering/Fruiting,Napa,"Yount School Vicin San Francisco Bay, e side Napa Valley, Yount School (e side Napa Valley, vicinity of San Francisco Bay)",,,,,,cch2,urn:uuid:e42fec7a-8522-43a3-9215-3baeca0f4ff4,http://cch2.org/portal/collections/individual/index.php?occid=3351280
3352023,UCJEPS,JEPS1518,,Nemophila menziesii var. integrifolia,205102,5/4/1928,1928,5,4,125,May 4 1928,Flowering/Fruiting,Los Angeles,"Monrovia Canyon , Monrovia Canyon (San Gabriel Mts.)",,,,,,cch2,urn:uuid:fe24c8f5-45e9-4136-ad18-20456ddcb1f4,http://cch2.org/portal/collections/individual/index.php?occid=3352023
3352293,UCJEPS,JEPS3118,,Nemophila menziesii,205099,1892-04-16,1892,4,16,107,Apr 16 1892,Flowering/Fruiting,Nevada,Penn Valley,39.20333,-121.18417,,,,cch2,urn:uuid:55473719-a1e2-4444-94f8-1aac24d3c36c,http://cch2.org/portal/collections/individual/index.php?occid=3352293
3352374,UCJEPS,JEPS1494,,Nemophila menziesii,205099,4/8/1938,1938,4,8,98,Apr 8 1938,Flowering/Fruiting,Santa Clara,"above Guadalupe Creek (opposite Guadalupe Mine, near New Almaden, e foothills of the Santa Cruz Mountains); e foothills Santa Cruz Mountains, above Guadalupe Creek",,,,152,500 ft,cch2,urn:uuid:1209e652-bde2-4b78-ab97-7199e2925bc4,http://cch2.org/portal/collections/individual/index.php?occid=3352374
3352511,UCJEPS,JEPS1892,,Nemophila menziesii var. integrifolia,205102,1888-05-29,1888,5,29,150,May 29 1888,Flowering/Fruiting,San Bernardino,,,,,,,cch2,urn:uuid:1644437f-9737-4563-82f9-e88419366b53,http://cch2.org/portal/collections/individual/index.php?occid=3352511
3353368,UCJEPS,JEPS76985,,Nemophila menziesii,205099,3/10/1963,1963,3,10,69,Mar 10 1963,Flowering/Fruiting,Marin,Pt. Reyes,,,,,,cch2,urn:uuid:9541a7fa-190a-406c-b06a-680f3f4d1643,http://cch2.org/portal/collections/individual/index.php?occid=3353368
3353470,UCJEPS,JEPS107354,,Nemophila menziesii var. menziesii,205103,3/17/2005,2005,3,17,76,03 17 2005,,Butte,"Big Chico Creek Ecological Reserve. On the east side of Chico Canyon Road, about 1 mile (air) west of Highway 32, about 7 miles (air) northeast of Chico",39.833054,-121.7175,,236,775 ft,cch2,urn:uuid:eb565501-d46e-4e5f-8a84-2c73665d0557,http://cch2.org/portal/collections/individual/index.php?occid=3353470
3353552,UCJEPS,JEPS1888,,Nemophila menziesii var. integrifolia,205102,4/1/1927,1927,4,1,91,"Apr., 1927",Flowering/Fruiting,San Diego,Escondido,33.12177,-117.06739,4828,,,cch2,urn:uuid:ab5fe39d-eed7-4b23-921f-c14f90a8fd19,http://cch2.org/portal/collections/individual/index.php?occid=3353552
3354212,UCJEPS,UC1019584,,Nemophila menziesii,205099,3/19/1926,1926,3,19,78,Mar 19 1926,Flowering/Fruiting,San Diego,near gate to entrance San Felipe Ranch (between Julian and Colorado Desert); between Julian and Colorado Desert,33.1125,-116.523,1609,,,cch2,urn:uuid:1fb4351b-5de9-4f57-97b1-597b81751e71,http://cch2.org/portal/collections/individual/index.php?occid=3354212
3354366,UCJEPS,UC1057439,,Nemophila menziesii,205099,3/26/1937,1937,3,26,85,Mar 26 1937,Flowering/Fruiting,Sonoma,along the Guernville Highway near Village; near Village,,,,,,cch2,urn:uuid:27d4a527-cd16-490c-a59e-0fd34b807ba5,http://cch2.org/portal/collections/individual/index.php?occid=3354366
3354437,UCJEPS,UC107233,,Nemophila menziesii,205099,1895-04-16,1895,4,16,106,Apr 16 1895,Flowering/Fruiting,San Diego,San Felipe,33.1992,-116.5986,1609,,,cch2,urn:uuid:46253c54-71a4-4c3d-9995-d44bf754d88f,http://cch2.org/portal/collections/individual/index.php?occid=3354437
3357432,UCJEPS,UC24236,,Nemophila menziesii,205099,1899-04-08,1899,4,8,98,Apr 8 1899,Flowering/Fruiting,Marin,n slope Mt. Tamalpais,37.9273,-122.59169,2910,,,cch2,urn:uuid:1d23d076-1eae-4f9d-912c-99a949c2ba6b,http://cch2.org/portal/collections/individual/index.php?occid=3357432
3357574,UCJEPS,UC303377,,Nemophila menziesii,205099,1882-03-17,1882,3,17,76,Mar 17 1882,Flowering/Fruiting,San Diego,San Diego,32.73409,-117.12945,9654,,,cch2,urn:uuid:16c41e34-0453-4239-b58f-1478cd97bdf0,http://cch2.org/portal/collections/individual/index.php?occid=3357574
3358816,UCJEPS,UC606953,,Nemophila menziesii,205099,5/7/1938,1938,5,7,127,May 7 1938,Flowering/Fruiting,Kern,6 mi n Caliente; n of Caliente,35.331085,-118.58599,3232,,,cch2,urn:uuid:e3151036-c7e3-4738-b42e-13db8db91f44,http://cch2.org/portal/collections/individual/index.php?occid=3358816
3360303,UCJEPS,UC916528,,Nemophila menziesii,205099,6/3/1948,1948,6,3,155,Jun 3 1948,Flowering/Fruiting,Monterey,"n slope of Watertank Hill Hastings Reservation (Hastings Reservation, Jamesburg Quadrangle); Jamesburg Quadrangle, , Watertank Hill",,,,,,cch2,urn:uuid:c01859f8-a8de-4288-b7ab-71992830d584,http://cch2.org/portal/collections/individual/index.php?occid=3360303
3363476,UCJEPS,JEPS110846,,Nemophila menziesii var. menziesii,205103,4/18/1998,1998,4,18,108,18-Apr-98,,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",38.6113,-122.4002,805,182,600 ft,cch2,urn:uuid:bd2babbf-13e7-4b2a-b089-e1cf54b15d16,http://cch2.org/portal/collections/individual/index.php?occid=3363476
3365543,UCJEPS,JEPS3127,,Nemophila menziesii,205099,5/1/1920,1920,5,1,122,"May, 1920",Flowering/Fruiting,Monterey,"San Jose Canyon , San Jose Canyon (n end Santa Lucia Mts.)",,,,,,cch2,urn:uuid:7f939135-9b81-4d4e-868b-2db61232147e,http://cch2.org/portal/collections/individual/index.php?occid=3365543
3366075,UCJEPS,JEPS1887,,Nemophila menziesii var. atomaria,205101,4/24/1938,1938,4,24,114,Apr 24 1938,Flowering/Fruiting,Sonoma,mouth of small canyon 0.5 mi s Fort Ross; s of Fort Ross,38.51387,-123.23447,1695,91,300 ft,cch2,urn:uuid:372f1904-00d8-4a2c-bf20-e06c642b0611,http://cch2.org/portal/collections/individual/index.php?occid=3366075
3367801,UCJEPS,UC126911,,Nemophila menziesii,205099,4/27/1906,1906,4,27,117,Apr 27 1906,Flowering/Fruiting,San Bernardino,Cajon Pass,34.3252,-117.4287,1138,1250,1250 m,cch2,urn:uuid:defb8b34-972e-46dd-b4d5-2cf8216ceec0,http://cch2.org/portal/collections/individual/index.php?occid=3367801
3367836,UCJEPS,UC1299130,,Nemophila menziesii,205099,3/31/1947,1947,3,31,90,Mar 31 1947,Flowering/Fruiting,Sonoma,"Chimney Rock near Monte Rio; near Monte Rio, Chimney Rock",38.502407,-123.05071,3616,,,cch2,urn:uuid:993e9efb-3084-42cc-a4b4-46627ff24a77,http://cch2.org/portal/collections/individual/index.php?occid=3367836
3368570,UCJEPS,UC1561952,,Nemophila menziesii,205099,4/10/1987,1987,4,10,100,Apr 10 1987,Flowering/Fruiting,Monterey,ca 15 airmi se King City (crest of Pine Valley Rd ca 1 mi s of jct Hwy 198); se of King City,,,,,,cch2,urn:uuid:f96ccd9f-73fb-4d42-b3bb-d184b82788a9,http://cch2.org/portal/collections/individual/index.php?occid=3368570
3369802,UCJEPS,UC366857,,Nemophila menziesii,205099,1876-04-01,1876,4,1,92,"April, 1876",Flowering/Fruiting,,Crafton to Reading (in fields); Crafton to Reading,,,,,,cch2,urn:uuid:67fbbf86-8891-4cb7-bcf0-5fe0d618b256,http://cch2.org/portal/collections/individual/index.php?occid=3369802
3370850,UCJEPS,UC592140,,Nemophila menziesii,205099,4/12/1935,1935,4,12,102,Apr 12 1935,Flowering/Fruiting,San Bernardino,Mohave Desert,34.84988,-116.41113,108447,,,cch2,urn:uuid:7fa02939-37a4-47b8-ad54-b40b8e2ec451,http://cch2.org/portal/collections/individual/index.php?occid=3370850
3372248,UCJEPS,UC880913,,Nemophila menziesii,205099,4/1/1911,1911,4,1,91,Spring 1911,Flowering/Fruiting,San Diego,Warners Springs,33.2817,-116.6336,3698,,,cch2,urn:uuid:77330722-f891-498e-801d-299873cd27fe,http://cch2.org/portal/collections/individual/index.php?occid=3372248
3376120,UCJEPS,JEPS82019,,Nemophila menziesii,205099,3/15/1983,1983,3,15,74,Mar 15 1983,Flowering/Fruiting,Santa Cruz,"ca 17 mi nw Santa Cruz (nw-facing slope of Haybarn Gulch, H-H Ranch, btw CA 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Haybarn Gulch",37.083332,-122.25,,85,280 ft,cch2,urn:uuid:43bd8c17-f417-4e5d-8587-cac523512782,http://cch2.org/portal/collections/individual/index.php?occid=3376120
