specimen_number,date_new,year,month,day,DOY,lat,long,elev_m,error_dist_m,sub_sp,repro,county,locality,habitat,datum,id,source,references
UC24236,1899-04-08,1899,4,8,98,37.9273,-122.59169,NA,2910,NA,Flowering/Fruiting,Marin,n slope Mt. Tamalpais,n slope,NAD27,3357432,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3357432
UC303377,1882-03-17,1882,3,17,76,32.73409,-117.12945,NA,9654,NA,Flowering/Fruiting,San Diego,San Diego,NA,WGS84,3357574,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3357574
UC916528,1948-06-03,1948,6,3,155,NA,NA,NA,NA,NA,Flowering/Fruiting,Monterey,"n slope of Watertank Hill Hastings Reservation (Hastings Reservation, Jamesburg Quadrangle); Jamesburg Quadrangle, , Watertank Hill","shade of live oaks, n slope hill",NA,3360303,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3360303
JEPS110846,1998-04-18,1998,4,18,108,38.6113,-122.4002,182,805,menziesii,NA,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",alluvium In deep loamy soil that has been ripped for grapes; flat,NA,3363476,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3363476
JEPS3127,1920-05-01,1920,5,1,122,NA,NA,NA,NA,NA,Flowering/Fruiting,Monterey,"San Jose Canyon , San Jose Canyon (n end Santa Lucia Mts.)",NA,NA,3365543,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3365543
UC126911,1906-04-27,1906,4,27,117,34.3252,-117.4287,1250,1138,NA,Flowering/Fruiting,San Bernardino,Cajon Pass,Upper Sonoran Zone,WGS84,3367801,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3367801
UC1299130,1947-03-31,1947,3,31,90,38.502407,-123.05071,NA,3616,NA,Flowering/Fruiting,Sonoma,"Chimney Rock near Monte Rio; near Monte Rio, Chimney Rock",NA,NAD27,3367836,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3367836
UC1561952,1987-04-10,1987,4,10,100,NA,NA,NA,NA,NA,Flowering/Fruiting,Monterey,ca 15 airmi se King City (crest of Pine Valley Rd ca 1 mi s of jct Hwy 198); se of King City,"steep n-facing slope covered w/cow trails, fine light silt w/mixed annuals & scattered Isomeria",NA,3368570,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3368570
UC366857,1876-04-01,1876,4,1,92,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,Crafton to Reading (in fields); Crafton to Reading,in fields,NA,3369802,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3369802
UC592140,1935-04-12,1935,4,12,102,34.84988,-116.41113,NA,108447,NA,Flowering/Fruiting,San Bernardino,Mohave Desert,NA,WGS84,3370850,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3370850
UC880913,1911-04-01,1911,4,1,91,33.2817,-116.6336,NA,3698,NA,Flowering/Fruiting,San Diego,Warners Springs,NA,WGS84,3372248,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3372248
JEPS1491,1938-04-17,1938,4,17,107,NA,NA,457,NA,NA,Flowering/Fruiting,Mariposa,"13 mi w Mormon Bar (near Mariposa Creek, Sierra Nevada foothills); Sierra Nevada foothills, nr Mariposa Creek, w of Mormon Bar",grassy bank in Pinus sabiniana-Quercus douglasii association,NA,3376340,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3376340
UC1069194,1934-03-12,1934,3,12,71,37.736881,-122.09288,137,1200,NA,Flowering/Fruiting,Alameda,"1/2 mi n extreme e end Lake Chabot; Hayward, n of extreme e end Lake Chabot",NA,NAD27,3378713,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3378713
UC1116246,1948-05-31,1948,5,31,152,40.0844,-123.6593,609,500,NA,Flowering/Fruiting,Humboldt,Harris,abundant under oaks,NAD27,3378893,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3378893
UC24210,1861-04-09,1861,4,9,99,NA,NA,NA,NA,NA,Flowering/Fruiting,Santa Barbara,in valley below Foxin's Ranch below Foxin's Ranch,in valley below ranch,NA,3381826,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3381826
UC54858,1882-04-01,1882,4,1,91,35.34247,-120.83321,NA,6437,NA,Flowering/Fruiting,San Luis Obispo,Morro Bay,NA,NAD83,3382759,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3382759
UC606957,1938-03-30,1938,3,30,89,NA,NA,NA,NA,NA,Flowering/Fruiting,Kern,7 mi above mouth Kern River Canyon (s side of Kern River Canyon),"grassy sunny slopes, under oak and pine, s side river canyon",NA,3383101,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3383101
UC914286,1947-04-06,1947,4,6,96,38.02368,-122.98726,NA,5668,NA,Flowering/Fruiting,Marin,"12 mi from Inverness (Point Reyes Peninsula); , 12 mi from Inverness",sandy area,NAD27,3384637,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3384637
JEPS1804,1919-04-16,1919,4,16,106,NA,NA,685,NA,integrifolia,Flowering/Fruiting,San Bernardino,"Cajon Pass , Cajon Pass (San Gabriel Mountains)",NA,NA,3388844,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3388844
JEPS1911,1901-03-20,1901,3,20,79,NA,NA,NA,NA,NA,Flowering/Fruiting,Solano,Vacaville,NA,NA,3389525,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3389525
UC1069169,1938-02-01,1938,2,1,32,37.2384,-121.5034,822,805,NA,Flowering/Fruiting,Santa Clara,"1.4 mi n Mt. Sizer; Morgan Hill Quad., n of Mt. Sizer","Veg. Type: D', Gr (Gr underlined); e slope",NAD27,3390932,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3390932
UC1242705,1962-03-16,1962,3,16,75,33.76088,-117.48075,NA,894,NA,Flowering/Fruiting,Riverside,"8 mi se Corona (Temescal Canyon); se of Corona, Temescal Canyon",on open hillside and forming patches 10-12 ft broad,WGS84,3392075,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3392075
UC1537400,1935-03-01,1935,3,1,60,33.9456,-117.2921,365,2000,NA,Flowering/Fruiting,Riverside,Box Springs,NA,WGS84,3392774,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3392774
UC24223,1897-03-20,1897,3,20,79,33.7866,-117.4363,NA,7400,NA,Flowering/Fruiting,Riverside,Temescal Mine,NA,WGS84,3394071,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3394071
UC24239,1899-05-26,1899,5,26,146,39.37227,-123.32038,NA,3772,NA,Flowering/Fruiting,Mendocino,"3 mi s Willits (near the schoolhouse); North Coast Ranges, s of Willits",under shade of trees near the schoolhouse,NAD27,3394094,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3394094
UC571712,1934-03-30,1934,3,30,89,37.38329,-121.69044,731,14497,NA,Flowering/Fruiting,Santa Clara,"Bonito Creek near Kincaid Road (Mount Hamilton Range); , Bonito Creek",NA,NAD27,3395284,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3395284
UC1239737,1938-06-13,1938,6,13,164,NA,NA,1432,NA,NA,Flowering/Fruiting,Humboldt,"at Cold Springs , at Cold Springs (Grouse Mountain)",NA,NA,3404359,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3404359
UC596584,1907-04-02,1907,4,2,92,37.2202,-122.0344,274,3500,NA,Flowering/Fruiting,Santa Clara,hills w Los Gatos (West Central California); w of Los Gatos,hills,WGS84,3407643,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3407643
UC606955,1938-03-31,1938,3,31,90,35.558296,-119.233215,NA,6128,NA,Flowering/Fruiting,Kern,"two mi w Famosa (Kimberlina Field, s of road to Wasco); w of Famosa, Kimberlina Field","with Lupinus, Orthocarpus & other herbs in open grassy fields",NAD27,3407644,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3407644
UC880917,1915-04-01,1915,4,1,91,36.1147,-121.1145,NA,5000,NA,Flowering/Fruiting,Monterey,"Mansfield's Ranch , Mansfield's Ranch (King City)",NA,WGS84,3408935,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3408935
JEPS1486,1884-03-20,1884,3,20,80,NA,NA,NA,NA,NA,Flowering/Fruiting,Solano,"e Rocky Peak (Vacaville); e of Rocky Peak, Vacaville",wet meadows,NA,3413925,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3413925
UC1069192,1936-04-30,1936,4,30,121,37.060026,-122.194944,121,2125,NA,Flowering/Fruiting,Santa Cruz,"2 1/2 mi w Bonnie Doon; Santa Cruz Quad., w of Bonnie Doon","Veg. Type: Grass; slope illeg. ""sw slope?"" ""so slope?""",NAD27,3415469,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3415469
UC1069196,1938-04-06,1938,4,6,96,37.0763,-121.5182,289,805,NA,Flowering/Fruiting,Santa Clara,"4 8/10 mi ene Rucker; Morgan Hill Quad., ene of Rucker","Veg. Type: B, D' ; n slope",NAD27,3415506,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3415506
UC1228850,1962-03-24,1962,3,24,83,NA,NA,304,NA,NA,Flowering/Fruiting,San Luis Obispo,on road to Shandon 6.8 mi e Templeton; e of Templeton,in orchard,NA,3416576,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3416576
UC524068,1932-03-21,1932,3,21,81,NA,NA,NA,NA,NA,Flowering/Fruiting,San Luis Obispo,hillsides between Bitterwater Valley and Carisa Plains; between Bitterwater Valley and Carisa Plians,hillsides,NA,3419340,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3419340
UC545381,1926-04-01,1926,4,1,91,37.88306,-122.2375,NA,NA,NA,Flowering/Fruiting,Alameda,Berkeley Hills,NA,NA,3419459,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3419459
UC606912,1938-05-01,1938,5,1,121,39.8468,-122.5944,304,1350,NA,Flowering/Fruiting,Tehama,"low hills at Paskenta (Inner North Coast Ranges); , Paskenta",among luxurious annual grasses under scattered Quercus lobata,NAD27,3419800,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3419800
UC618397,1937-05-03,1937,5,3,123,36.583206,-120.80852,NA,415,NA,Flowering/Fruiting,San Benito,"se Panoche (Griswold Creek); se of Panoche, Griswold Creek",NA,NAD27,3419933,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3419933
JEPS1879,1938-04-17,1938,4,17,107,41.84556,-123.96833,45,1622,atomaria,Flowering/Fruiting,Del Norte,"Gasquet , Gasquet (Bonnar Flat)",NA,NAD27,3424402,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3424402
JEPS111831,2005-03-25,2005,3,25,84,37.996113,-122.2025,115,100,menziesii,NA,Contra Costa,Fernandez Ranch Fernandez Ranch. West of Christie Road. South of I-4 (behind golf course) and North of Pinole Peak,NA,WGS84,3425097,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3425097
JEPS82016,1983-01-23,1983,1,23,23,37.083332,-122.25,85,NA,NA,Flowering/Fruiting,Santa Cruz,"ca 17 mi nw Santa Cruz (nw-facing slope of Haybarn Gulch, H-H Ranch, btw CA 1 and Swanton Rd, se of Greyhound Rock, w and nw of Old Seaside School, Swanton); nw of Santa Cruz, H-H Ranch, Haybarn Gulch","steep nw-fcg slope, partial shade, rocky soil derived fr Santa Cruz mudstone enriched w/humus",NA,3426033,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3426033
UC1239744,1902-05-30,1902,5,30,150,39.099266,-122.95915,426,4358,NA,Flowering/Fruiting,Lake,"6 mi nw Lakeport (in hills about Scotts Valley); hills about Scotts Valley, nw of Lakeport",in hills,NAD27,3428645,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3428645
UC202791,1903-04-01,1903,4,1,91,37.680893,-122.448395,NA,818,NA,Flowering/Fruiting,San Mateo,Cemeteries,Cemeteries,NAD27,3430388,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3430388
UC536816,1934-03-23,1934,3,23,82,34.094533,-117.648592,NA,2400,NA,Flowering/Fruiting,San Bernardino,Upland,NA,WGS84,3431429,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3431429
UC718104,1937-03-30,1937,3,30,89,NA,NA,76,NA,NA,Flowering/Fruiting,Placer,"on Penryn Road 3 4/10 mi e Lincoln; Sacramento Valley, e of Lincoln","Upper Sonoran Zone: --Quercus wislizeni; sun, open valley fields, moist DEC. Granite loam",NA,3432554,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3432554
UC2027804,1997-04-20,1997,4,20,110,NA,NA,NA,NA,menziesii,Flowering/Fruiting,Contra Costa,"North base of Mount Diablo, trail to Back Creek from Mitchell Canyon trailhead.",Grassy opening in oak woodland on N-facing slope.,NA,3434241,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3434241
JEPS45200,1961-03-09,1961,3,9,68,NA,NA,NA,NA,NA,Flowering/Fruiting,Stanislaus,vicinity La Grange; vicinity of La Grange,NA,NA,3438470,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3438470
UC1537399,1935-03-06,1935,3,6,65,34.57942,-118.18575,944,NA,NA,Flowering/Fruiting,Los Angeles,4 mi w Palmdale; w of Palmdale,foothills; Yucca-juniper association,NA,3441543,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3441543
UC24222,1897-02-10,1897,2,10,41,NA,NA,365,NA,NA,Flowering/Fruiting,Los Angeles,Claremont,shade,NA,3442887,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3442887
UC598440,1938-04-14,1938,4,14,104,NA,NA,1310,NA,NA,Flowering/Fruiting,San Bernardino,summit Cajon Pass,NA,NA,3444251,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3444251
UC643397,1930-04-09,1930,4,9,99,33.933,-116.9,NA,5000,NA,Flowering/Fruiting,Riverside,n Banning; n of Banning,grassy flat,WGS84,3446855,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3446855
UC606908,1938-04-10,1938,4,10,100,NA,NA,198,NA,NA,Flowering/Fruiting,San Luis Obispo,"in ravine at n edge Paso Robles , n edge Paso Robles (Salinas River Valley)",grassy slope under Quercus agrifolia,NA,3449167,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3449167
JEPS1797,1922-04-21,1922,4,21,111,NA,NA,60,NA,NA,Flowering/Fruiting,Solano,"near Allendale (Peaceful Glen); near Allendale, Peaceful Glen",NA,NA,3450175,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3450175
JEPS1478,1939-04-17,1939,4,17,107,NA,NA,NA,NA,NA,Flowering/Fruiting,Riverside,Corona,NA,NA,3451474,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3451474
UC1245408,1936-03-29,1936,3,29,89,39.328804,-123.3016,NA,4841,NA,Flowering/Fruiting,Mendocino,nr top hill between Ukiah and Willits (sw side); nr top hill between Ukiah and Willits,near top hill,NAD27,3453090,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3453090
UC1285314,1952-04-08,1952,4,8,99,NA,NA,NA,NA,NA,Flowering/Fruiting,San Luis Obispo,La Panza district La Panza district (on open hillside),on open hillside in coarse sandy soil containing clay,NA,3453200,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3453200
UC131456,1902-04-12,1902,4,12,102,37.317913,-122.269394,NA,908,NA,Flowering/Fruiting,San Mateo,La Honda,along open banks and roadsides,NAD27,3453470,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3453470
UC1607998,1935-03-16,1935,3,16,75,33.87,-117.94,60,4828,NA,Flowering/Fruiting,Orange,n Fullerton; n of Fullerton,among moist grass along hillside road,NAD27,3454303,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3454303
UC24206,1902-03-29,1902,3,29,88,NA,NA,NA,NA,NA,Flowering/Fruiting,Butte,Chico,NA,NA,3455074,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3455074
UC24212,1921-04-09,1921,4,9,99,33.10921,-116.67308,NA,1609,NA,Flowering/Fruiting,San Diego,Santa Ysabel,NA,WGS84,3455119,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3455119
UC24260,1892-05-01,1892,5,1,122,37.10833,-121.98556,NA,NA,NA,Flowering/Fruiting,Santa Cruz,Glenwood,NA,NA,3455161,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3455161
UC310947,1925-03-18,1925,3,18,77,NA,NA,1219,NA,NA,Flowering/Fruiting,Kern,n Tehachapi; n of Tehachapi,grassy slope,NA,3455270,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3455270
UC880920,1913-03-16,1913,3,16,75,37.9273,-122.59169,NA,2910,NA,Flowering/Fruiting,Marin,Mt. Tamalpais,NA,NAD27,3457870,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3457870
UC880906,1940-04-12,1940,4,12,103,33.13577,-116.67753,NA,4828,NA,Flowering/Fruiting,San Diego,10 mi s Warner's Hot Springs; s of Warner's Hot Springs,wash in chaparral,WGS84,3457909,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3457909
JEPS1495,1933-05-07,1933,5,7,127,33.5691,-116.5055,NA,1500,NA,Flowering/Fruiting,Riverside,"about ten mi s Kenworthy (Santa Rosa Mountains, Colorado Desert); Colorado Desert, Santa Rosa Mountains, s of Kenworthy",Shaded canyon in Ribbonwood belt,WGS84,3462047,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3462047
JEPS1791,1934-06-15,1934,6,15,166,NA,NA,975,NA,atomaria,Flowering/Fruiting,Humboldt,"summit of Grasshopper Peak; Bull Creek Region, South Fork Eel River, Grasshopper Peak",NA,NA,3462160,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3462160
JEPS1918,1911-04-07,1911,4,7,97,39.92731,-122.17976,NA,2416,NA,Flowering/Fruiting,Tehama,Corning,NA,NAD27,3463887,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3463887
UC1069171,1935-03-04,1935,3,4,63,34.9798,-118.8973,365,805,NA,Flowering/Fruiting,Kern,"near mouth of Grapevine Tejon Quad., San Joaquin Valley, nr Grapevine (San Joaquin V)",Veg. Type: Gr (underlined),NAD27,3464409,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3464409
UC24204,1864-03-09,1864,3,9,69,37.80444,-122.26972,NA,NA,NA,Flowering/Fruiting,Alameda,Oakland,NA,NA,3467616,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3467616
UC484259,1931-03-06,1931,3,6,65,33.67,-117.53,609,2736,NA,Flowering/Fruiting,Orange,"1 mi below Trabuco Camp Ground (Trabuco Canyon, w slope Santa Ana Mts.); w slope Santa Ana Mts., Trabuco Canyon",NA,NAD27,3468353,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3468353
UC592135,1932-03-21,1932,3,21,81,NA,NA,NA,NA,NA,Flowering/Fruiting,Los Angeles,"20 mi n Saugus (Vasquez Rocks, Soledad Canyon); n of Saugus, Soledad Canyon, Vasquez Rocks",NA,NA,3468970,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3468970
UC72015,1895-04-01,1895,4,1,91,35.12187,-120.58559,NA,2740,NA,Flowering/Fruiting,San Luis Obispo,Arroyo Grande,NA,WGS84,3469715,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3469715
JEPS1496,1934-05-06,1934,5,6,126,40.50722,-123.49611,NA,NA,NA,Flowering/Fruiting,Trinity,South Fork Mt.,NA,NA,3474276,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3474276
JEPS110862,1995-03-21,1995,3,21,80,NA,NA,108,NA,atomaria,Flowering/Fruiting,Napa,In small meadow on floodplain of creek; igneous rock; Mixed Evergreen Forest,In small meadow on floodplain of creek; igneous rock; Mixed Evergreen Forest,NA,3474655,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3474655
JEPS110848,1998-04-11,1998,4,11,101,38.4957,-122.5283,579,805,atomaria,NA,Napa,Langtry Road at Napa/Sonoma County line.,"shale. On mossy, north facing slope with Linanthus and Phlox gr",NA,3474940,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3474940
JEPS1914,1927-04-09,1927,4,9,99,35.1125,-118.43611,NA,NA,NA,Flowering/Fruiting,Kern,Tehachapi Valley,NA,NA,3475111,cch2,http://cch2.org/portal/collections/individual/index.php?occid=3475111
