ID1,ID2,Latitude,Longitude,Elevation,MAT_51-80,MWMT_51-80,MCMT_51-80,TD_51-80,MAP_51-80,MSP_51-80,AHM_51-80,SHM_51-80,DD_0_51-80,DD5_51-80,DD_18_51-80,DD18_51-80,NFFD_51-80,bFFP_51-80,eFFP_51-80,FFP_51-80,PAS_51-80,EMT_51-80,EXT_51-80,MAR_51-80,Eref_51-80,CMD_51-80,RH_51-80,MAT_81-10,MWMT_81-10,MCMT_81-10,TD_81-10,MAP_81-10,MSP_81-10,AHM_81-10,SHM_81-10,DD_0_81-10,DD5_81-10,DD_18_81-10,DD18_81-10,NFFD_81-10,bFFP_81-10,eFFP_81-10,FFP_81-10,PAS_81-10,EMT_81-10,EXT_81-10,MAR_81-10,Eref_81-10,CMD_81-10,RH_81-10,Year,MAT_a*,MWMT_a*,MCMT_a*,TD_a*,MAP_a*,MSP_a*,AHM_a*,SHM_a*,DD_0_a*,DD5_a*,DD_18_a*,DD18_a*,NFFD_a*,bFFP_a*,eFFP_a*,FFP_a*,PAS_a*,EMT_a*,EXT_a*,MAR_a*,Eref_a*,CMD_a*,RH_a*
UC1069196,1938,37.0763,-121.5182,269,14.7,20.9,8.8,12.1,537,18,46,1141.1,22,3544,1602,387,336,63,340,277,2,-10.6,41.3,-9999,1258,909,56,15.3,21.5,9.4,12.1,597,21,42.3,1021.5,19,3727,1467,446,346,43,347,305,2,-8.1,41.9,-9999,1241,888,59,1938,14.6,21.1,9,12.2,815,11,30.2,1989.9,22,3516,1641,400,336,61,339,278,3,-11,41.7,-9999,1247,907,57
UC1069197,1934,37.9965,-123.0162,32,11.9,13.4,9.2,4.2,702,31,31.2,434.8,21,2450,2276,28,354,18,352,334,3,-6.2,31.1,-9999,752,412,75,12.2,13.9,9.7,4.2,762,36,29.2,382.5,19,2567,2165,32,358,6,355,350,3,-4.5,31.4,-9999,736,396,77,1934,12.9,13.2,10.7,2.5,620,58,36.9,229.5,13,2765,1968,33,361,0,354,354,1,-7.5,31.3,-9999,783,479,75
UC1069198,1936,38.1934,-122.9514,40,12.3,14.6,8.4,6.1,818,33,27.2,435.2,24,2613,2168,45,338,56,337,280,4,-10.4,33.3,-9999,924,536,66,12.6,15,9,6,869,39,26,382.7,21,2732,2053,52,345,42,341,299,4,-8.7,33.6,-9999,910,523,68,1936,13,15.1,8.8,6.3,858,43,26.8,352.4,20,2872,1935,70,338,48,330,282,4,-11.5,33.5,-9999,990,699,63
UC1069199,1935,34.6383,-118.4896,914,15.7,25.4,7.7,17.7,415,24,62.1,1063.2,28,3978,1625,792,340,55,344,289,3,-10.3,43.1,-9999,1248,937,63,16.3,25.9,8.7,17.2,451,22,58.4,1171.4,24,4175,1478,857,349,39,349,311,2,-7.4,44.5,-9999,1241,931,65,1935,15.3,26,7.4,18.6,453,35,55.8,734.3,32,3841,1779,783,334,64,337,273,4,-9.5,43.7,-9999,1233,900,63
UC107233,1895,33.1992,-116.5986,1099,14.1,23,7.1,15.9,453,63,53.2,364.2,35,3398,1926,487,298,111,320,209,3,-16.2,42,-9999,1385,988,52,14.9,23.5,8.4,15.2,497,59,50,398.7,27,3656,1715,564,320,86,331,245,3,-12.8,43.5,-9999,1380,994,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC1103811,1922,40.553,-123.8412,818,11.8,19.4,5.6,13.8,1723,136,12.7,143,56,2629,2452,197,308,107,325,219,29,-14.5,38.5,-9999,1002,540,63,12.3,20.1,6.5,13.6,1784,145,12.5,138.4,50,2754,2341,237,319,93,331,238,25,-11.7,39.1,-9999,1000,529,64,1922,11.6,20.8,4.6,16.2,2108,186,10.2,111.9,79,2620,2617,268,281,130,320,191,52,-14.8,38.8,-9999,1049,558,60
UC1190350,1958,37.9129,-120.2832,702,14.6,24.5,6.5,18,757,44,32.5,552.3,38,3602,1870,636,310,93,320,228,7,-15.5,43.7,-9999,1288,890,55,15.3,25.1,7.4,17.7,837,55,30.2,459.3,32,3818,1721,722,327,71,331,260,6,-12.7,44.6,-9999,1260,853,58,1958,15.5,26.5,7.4,19.1,969,59,26.3,451.3,30,3898,1658,751,322,79,331,252,10,-16.1,44.1,-9999,1296,933,55
UC1239737,1938,40.8343,-123.7133,1418,10,18.8,3,15.8,2790,268,7.2,70.1,122,2182,3072,155,261,136,309,173,162,-19.9,38.1,-9999,918,366,64,10.5,19.5,3.4,16.1,2870,283,7.1,69,105,2313,2934,193,276,126,313,187,132,-17,38.9,-9999,918,379,65,1938,10,19.6,4.1,15.5,3806,152,5.3,129.3,130,2232,3076,178,268,130,315,185,345,-20,38.5,-9999,923,507,65
UC1239742,1949,39.0512,-123.154,190,14.6,22.6,7.7,14.9,944,41,26.1,551.4,30,3537,1743,489,319,88,321,232,6,-13,43.7,-9999,1318,917,52,14.9,22.8,7.9,14.9,1008,48,24.7,474.2,27,3628,1666,515,328,74,327,253,6,-10.8,43.9,-9999,1295,888,54,1949,14.2,21.7,4.1,17.6,589,26,41,844,54,3467,1885,473,298,94,312,218,10,-13.3,44,-9999,1316,1052,50
UC1239744,1902,39.0993,-122.9591,436,13.8,22.9,6.2,16.7,817,36,29.2,636,44,3318,2011,477,289,114,305,191,10,-17.1,43.6,-9999,1329,954,49,14.2,23.1,6.5,16.6,889,43,27.2,539.1,39,3420,1918,506,303,102,312,210,9,-14.9,43.9,-9999,1308,925,51,1902,13.6,22.4,5.8,16.5,1338,52,17.6,428.6,47,3237,2098,465,299,105,309,205,8,-17,44,-9999,1282,820,53
UC1245395,1932,40.1657,-123.226,903,10.7,20.1,3,17.1,1342,82,15.5,246,104,2402,2863,213,242,140,288,148,63,-22.3,40.4,-9999,1102,665,53,11.2,20.6,3.9,16.7,1448,98,14.7,210.3,89,2536,2720,251,259,132,295,163,53,-19.9,41.1,-9999,1098,645,55,1932,10.6,19.5,1,18.5,784,80,26.3,242.5,150,2461,2909,217,232,132,284,152,88,-21.9,40.7,-9999,1134,768,50
UC1245408,1936,39.3288,-123.3016,530,13,20.9,6.6,14.3,1253,56,18.4,369.5,43,2999,2146,312,308,102,320,218,15,-14.1,40.5,-9999,1139,709,57,13.2,21.1,6.6,14.5,1340,69,17.3,304.5,39,3077,2078,330,319,89,326,237,14,-11.7,40.6,-9999,1115,674,60,1936,13.7,21.4,6.5,14.9,1212,80,19.5,267.1,36,3232,1931,351,308,90,313,223,12,-14.1,40.7,-9999,1191,814,55
UC126807,1906,34.0365,-117.1217,643,17,25.3,10.3,14.9,323,34,83.4,746.7,14,4354,1231,826,344,49,347,299,1,-9.1,44.5,16.7,1477,1167,53,17.7,25.9,11.3,14.6,354,30,78.2,876,12,4614,1065,935,354,27,354,327,0,-5.7,46.2,15.5,1473,1157,55,1906,16.7,26.3,10.1,16.2,581,51,46,519,14,4270,1300,809,348,43,345,302,1,-9.7,44.9,-9999,1432,1062,56
UC126906,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75,17.3,21.6,13.7,7.9,244,11,111.8,1879.1,6,4426,850,553,365,0,363,363,0,3.7,38.5,-9999,947,704,77,1906,16.4,21.3,12.5,8.8,376,24,70.3,888.1,8,4101,1076,443,365,0,361,361,0,0.2,38.2,-9999,910,653,78
UC126908,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75,17.3,21.6,13.7,7.9,244,11,111.8,1879.1,6,4426,850,553,365,0,363,363,0,3.7,38.5,-9999,947,704,77,1906,16.4,21.3,12.5,8.8,376,24,70.3,888.1,8,4101,1076,443,365,0,361,361,0,0.2,38.2,-9999,910,653,78
UC126909,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75,17.3,21.6,13.7,7.9,244,11,111.8,1879.1,6,4426,850,553,365,0,363,363,0,3.7,38.5,-9999,947,704,77,1906,16.4,21.3,12.5,8.8,376,24,70.3,888.1,8,4101,1076,443,365,0,361,361,0,0.2,38.2,-9999,910,653,78
UC126911,1906,34.3252,-117.4287,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.6,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58,15.1,23.9,7.8,16,523,33,48.1,727.3,28,3750,1676,622,331,67,337,270,3,-10.8,42.4,-9999,1267,920,60,1906,14.2,24.6,7.3,17.3,845,60,28.7,407,33,3453,1917,532,325,79,329,249,5,-14.2,41.2,-9999,1225,848,61
UC126912,1906,34.3252,-117.4287,1164,14.4,23.5,7.3,16.2,464,38,52.6,626.6,34,3509,1859,539,316,89,329,240,4,-13.8,40.8,-9999,1271,921,58,15.1,23.9,7.8,16,523,33,48.1,727.3,28,3750,1676,622,331,67,337,270,3,-10.8,42.4,-9999,1267,920,60,1906,14.2,24.6,7.3,17.3,845,60,28.7,407,33,3453,1917,532,325,79,329,249,5,-14.2,41.2,-9999,1225,848,61
UC126918,1906,37.8931,-122.2717,101,14,17.9,9,8.9,551,21,43.5,839.5,20,3233,1684,173,353,25,353,328,2,-7.2,36.6,-9999,997,670,67,14.5,18.4,9.6,8.9,624,25,39.2,747.6,17,3401,1554,212,358,12,358,346,2,-5.3,37,-9999,982,651,69,1906,14.1,18.7,9.8,8.9,910,76,26.5,244.3,16,3285,1631,175,359,12,353,341,2,-8.3,36.8,-9999,973,630,69
UC126922,1906,34.1131,-117.2919,327,17.7,25.4,11.3,14.1,315,25,88.1,1034.4,11,4606,1034,900,347,39,347,308,0,-8.3,45.3,-9999,1527,1226,51,18.5,26.1,12,14.1,345,21,82.4,1244.8,9,4874,893,1029,356,23,353,330,0,-5.1,47,-9999,1525,1209,54,1906,17.5,26.5,11.1,15.4,559,40,49.2,658.8,11,4530,1097,884,350,35,344,309,1,-9,45.7,-9999,1479,1115,54
UC1282735,1952,38.7123,-122.4785,278,15,24.2,7.1,17.1,886,28,28.3,869.3,33,3718,1728,638,320,84,326,242,8,-13.5,43.4,-9999,1321,945,54,15.6,24.5,7.8,16.7,986,34,25.9,720.1,28,3878,1597,688,332,67,334,267,6,-11.2,43.9,-9999,1306,924,56,1952,14.8,24.9,5.6,19.3,1105,26,22.5,962.1,42,3689,1831,675,318,77,331,253,17,-13.8,43.9,-9999,1310,1031,55
UC1285256,1958,35.0844,-119.7527,775,15.2,24.5,7.9,16.6,203,14,124.5,1718,29,3783,1697,673,323,75,332,257,1,-12.9,43.1,-9999,1330,1125,57,15.7,24.8,8.6,16.2,225,12,114.4,2042.1,24,3949,1560,716,334,62,338,276,1,-10.5,43.7,-9999,1336,1114,58,1958,16.2,26.4,8.6,17.8,321,45,81.5,581,23,4115,1489,816,333,60,344,284,2,-12.8,43.3,-9999,1338,1034,57
UC1301146,1963,37.6894,-122.4478,203,13.3,16.1,9.6,6.5,655,26,35.6,610.5,18,2975,1852,87,358,14,357,343,2,-5.3,34.5,-9999,896,561,71,13.7,16.6,10.1,6.5,738,31,32.2,543.3,16,3125,1719,106,362,2,361,358,2,-3.5,35,-9999,883,545,73,1963,13.1,15.9,8.3,7.7,714,26,32.3,614.5,22,2911,1946,99,352,16,359,343,3,-6.5,34.8,-9999,865,492,73
UC1301147,1963,37.9692,-122.6243,290,14.1,19.2,8.3,10.9,1132,44,21.3,437.2,23,3311,1700,252,349,38,351,312,6,-8.2,39.3,-9999,1101,699,63,14.5,19.7,8.9,10.8,1243,52,19.7,380.2,21,3453,1589,293,354,25,355,330,5,-6.3,39.8,-9999,1092,685,65,1963,13.9,19.1,7,12.1,1204,38,19.8,506.7,29,3246,1803,262,343,40,353,313,6,-9.3,39.7,-9999,1068,648,65
UC131445,1903,37.7453,-121.4268,15,15.9,24.1,7.2,16.9,248,16,104.1,1469.8,29,3997,1514,717,334,59,335,276,2,-12,42.8,-9999,1347,1124,55,16.5,24.6,7.8,16.8,286,20,92.5,1220.9,25,4198,1392,809,343,44,342,298,1,-9.9,43.4,-9999,1329,1083,58,1903,15.3,22.4,6.7,15.7,274,5,92.3,4952.8,36,3818,1642,636,324,74,330,256,2,-12.7,43.2,-9999,1342,1110,54
UC131446,1903,37.6874,-122.4355,309,13.2,16.1,9.5,6.6,719,29,32.3,553.7,19,2944,1876,85,358,14,357,344,2,-5.3,34.5,-9999,883,541,72,13.6,16.6,10,6.6,811,34,29.2,490.5,17,3094,1749,104,361,2,361,359,2,-3.6,34.9,-9999,869,524,74,1903,12.7,15.2,9,6.2,844,7,26.9,2325,24,2783,2042,76,352,27,354,326,4,-6.5,34.8,-9999,891,615,71
UC131450,1906,32.6948,-117.245,40,16.6,20.9,12.9,8,237,14,112.1,1526,8,4174,1010,455,365,0,364,364,0,0.1,37.7,-9999,979,740,75,17.3,21.6,13.7,7.9,244,11,111.8,1879.1,6,4426,850,553,365,0,363,363,0,3.7,38.5,-9999,947,704,77,1906,16.4,21.3,12.5,8.8,376,24,70.3,888.1,8,4101,1076,443,365,0,361,361,0,0.2,38.2,-9999,910,653,78
UC131454,1894,33.0435,-117.2639,108,16.1,20.8,12.3,8.5,283,16,92.3,1266,9,3990,1144,400,360,8,359,350,0,-4.4,38.5,-9999,1105,824,67,16.8,21.4,13.1,8.3,287,14,93.5,1576.7,7,4255,963,491,364,0,362,362,0,-0.7,39.3,-9999,1077,792,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC131456,1902,37.3179,-122.2694,215,13.9,18.3,9.9,8.3,751,37,31.8,495.1,19,3209,1711,180,346,50,347,297,2,-7.1,38.4,-9999,1107,711,61,14.3,18.8,10.3,8.6,849,42,28.7,447.9,17,3359,1589,215,352,34,351,317,2,-5.5,38.9,-9999,1103,702,63,1902,13.3,18,8.6,9.4,966,45,24.2,400.3,23,3024,1890,156,341,58,344,287,3,-8,38.7,-9999,1101,671,62
UC131504,1903,33.6814,-117.3608,424,17.5,25.5,10.8,14.7,272,16,101.1,1582.6,12,4527,1123,896,338,56,341,285,0,-10.4,46.3,-9999,1599,1337,48,18.3,26.2,11.7,14.5,282,14,100.3,1843.8,10,4804,958,1023,350,34,350,316,0,-6.9,47.7,-9999,1595,1317,51,1903,16.8,25.2,10.9,14.2,269,18,99.6,1401.7,17,4317,1249,804,322,74,332,258,1,-10.9,46.6,-9999,1587,1267,46
UC131658,1904,37.2094,-122.0535,711,13.9,19.8,8.7,11.1,1186,45,20.1,438.4,25,3244,1795,266,354,30,356,326,6,-5.5,37.9,-9999,1013,626,69,14.3,20.3,9.2,11.1,1344,54,18.1,378.9,22,3401,1668,311,359,14,360,346,5,-3.6,38.4,-9999,1001,598,71,1904,14,18.9,8.3,10.7,1456,102,16.5,184.9,25,3275,1750,255,353,34,361,327,6,-6.3,38.2,-9999,1037,578,68
UC1375274,1971,34.2023,-117.4873,1376,13.7,22.6,6.8,15.9,922,57,25.7,398.2,41,3266,2037,444,313,95,328,233,10,-14,40.2,-9999,1207,796,60,14.4,23.1,7.4,15.6,1022,50,23.9,459.8,33,3503,1836,518,330,71,337,266,8,-10.8,41.7,-9999,1200,792,62,1971,13.1,23.9,4.1,19.8,651,52,35.5,463.4,53,3139,2260,488,297,115,316,201,10,-14.4,40.6,-9999,1199,875,60
UC1377696,1951,37.8774,-122.2039,369,13.8,19.1,8.2,10.9,649,30,36.6,636.5,25,3202,1788,222,349,37,351,314,3,-8.1,39.1,15.7,1046,707,66,14.3,19.7,8.7,10.9,742,34,32.7,578.2,22,3371,1651,267,355,21,356,335,3,-6.2,39.6,-9999,1032,692,68,1951,13.4,18.2,7.9,10.2,691,32,33.8,571.3,27,3048,1889,164,348,32,352,319,3,-9.1,39.4,10.9,1002,700,67
UC1426018,1973,34.1661,-117.6836,774,16,23.6,10.1,13.5,586,34,44.4,697.6,16,4002,1380,628,343,53,347,294,1,-9,42.8,-9999,1337,925,57,16.8,24.4,11,13.5,640,30,41.8,803.9,13,4263,1199,724,354,29,355,326,1,-5.3,44.3,-9999,1328,924,60,1973,15.5,23.2,8.3,14.9,658,11,38.7,2188.6,23,3845,1533,588,336,61,337,276,4,-9.2,43.3,-9999,1314,1014,58
UC144182,1905,35.1902,-118.5155,979,13.7,24.1,5.5,18.6,247,22,96,1076.8,52,3333,2117,550,293,106,314,209,4,-17.7,40.8,-9999,1264,1023,56,14.3,24.2,6.4,17.9,274,21,88.7,1136.5,43,3501,1962,600,308,93,321,228,3,-15.2,42.1,-9999,1266,1008,58,1905,13.8,23.7,4.7,19,410,43,58,556.2,43,3331,2044,501,309,95,314,219,2,-16.7,41.3,-9999,1270,960,56
UC144187,1904,33.6814,-117.3608,424,17.5,25.5,10.8,14.7,272,16,101.1,1582.6,12,4527,1123,896,338,56,341,285,0,-10.4,46.3,-9999,1599,1337,48,18.3,26.2,11.7,14.5,282,14,100.3,1843.8,10,4804,958,1023,350,34,350,316,0,-6.9,47.7,-9999,1595,1317,51,1904,17.7,26.1,10.6,15.6,241,20,114.8,1317.8,12,4604,1083,934,331,66,339,273,0,-10.9,46.6,-9999,1648,1441,46
UC146183,1908,40.7615,-123.993,642,12.1,16.8,7.6,9.2,1818,154,12.1,109.4,34,2598,2276,97,331,73,336,263,14,-10.7,36,-9999,915,423,66,12.5,17.5,8.4,9.1,1865,161,12,108.6,30,2727,2156,118,339,60,340,281,12,-8.1,36.7,-9999,917,416,67,1908,12.2,18.3,8.5,9.8,1673,260,13.3,70.6,28,2622,2241,110,328,94,328,234,15,-11.5,36.4,-9999,957,426,63
UC1518667,1979,34.3389,-117.2705,971,15.1,25.1,7.1,17.9,244,27,103.1,925.3,33,3777,1747,696,302,97,320,224,2,-16.4,42.8,-9999,1422,1181,52,15.9,25.3,7.7,17.7,276,24,93.8,1068.5,28,4015,1582,791,318,79,328,249,2,-13.7,44.5,-9999,1425,1162,54,1979,15.2,24.7,4.8,19.9,302,25,83.5,994.9,43,3843,1793,762,297,96,322,227,7,-17,43.2,-9999,1428,1158,52
UC1518672,1979,34.3032,-117.3375,1047,14.7,23.9,7.5,16.4,430,41,57.5,581.5,31,3603,1788,576,315,90,329,239,3,-14.1,41.5,-9999,1341,994,55,15.4,24.2,8.2,16,484,35,52.6,683.8,26,3849,1610,661,330,68,337,269,2,-11.3,43.1,-9999,1341,997,57,1979,14.8,23.5,5.2,18.3,525,27,47.2,858.7,41,3676,1820,631,310,90,331,241,11,-14.7,41.9,-9999,1348,1065,55
UC1537399,1935,34.5794,-118.1857,867,15.5,26.1,6.8,19.3,208,17,122.9,1553.9,35,3927,1724,817,302,96,319,223,2,-16.9,44.2,-9999,1429,1221,52,16.2,26.4,7.6,18.8,229,16,114.2,1667.4,29,4140,1571,903,317,81,326,245,1,-14.2,45.9,-9999,1429,1201,54,1935,15,26,6.4,19.6,228,28,109.6,926.8,39,3768,1902,810,294,104,313,209,3,-16.3,44.8,-9999,1405,1163,52
UC1562706,1987,34.2291,-117.2331,1533,12.1,21.7,4.7,17.1,757,64,29.2,339.6,70,2824,2476,333,283,116,312,196,19,-18.1,38.5,20.2,1137,742,60,12.9,22,5.4,16.6,845,54,27.1,407.8,58,3047,2269,391,302,98,320,222,16,-15.5,39.9,18.9,1134,745,63,1987,12.2,20.7,2.7,18,768,66,28.9,315.6,92,2896,2436,306,289,99,324,226,16,-18.7,38.8,-9999,1113,713,64
UC1562873,1987,34.2291,-117.2331,1533,12.1,21.7,4.7,17.1,757,64,29.2,339.6,70,2824,2476,333,283,116,312,196,19,-18.1,38.5,20.1,1137,742,60,12.9,22,5.4,16.6,845,54,27.1,407.8,58,3047,2269,391,302,98,320,222,16,-15.5,39.9,18.9,1134,745,63,1987,12.2,20.7,2.7,18,768,66,28.9,315.6,92,2896,2436,306,289,99,324,226,16,-18.7,38.8,-9999,1113,713,64
UC1562894,1986,35.697,-118.0852,1592,13.1,24.6,3.8,20.8,267,22,86.4,1118.1,81,3218,2377,592,285,109,312,203,9,-18.1,40.8,17.2,1199,976,60,13.8,25,4.8,20.2,298,22,80,1159.4,65,3424,2192,663,303,95,319,224,7,-15,42.1,-9999,1205,975,62,1986,13.8,25.4,4.7,20.7,325,20,73.4,1286.8,49,3373,2098,571,316,88,312,224,7,-17,41,-9999,1197,966,62
UC1608275,1992,33.4811,-117.3898,607,16.6,23.8,12,11.8,430,28,62,849.1,10,4200,1168,627,363,4,365,361,1,-2.3,42,-9999,1164,837,68,17.4,24.5,13.2,11.3,442,25,62,993.1,8,4475,984,725,365,0,365,365,0,1.5,43.1,-9999,1137,825,71,1992,17.8,25.6,12.1,13.5,562,17,49.5,1505.4,8,4642,920,828,365,0,365,365,0,-2.9,42.5,-9999,1117,856,72
UC1611538,1993,34.3594,-118.4386,1010,15.5,23.8,8.7,15.2,517,37,49.3,645.8,22,3842,1555,616,353,27,354,327,2,-6.5,43,16.9,1181,834,66,16.1,24.5,9.7,14.8,551,36,47.3,675.2,18,4057,1396,691,360,11,359,348,2,-3.2,44.2,-9999,1168,825,68,1993,16.1,23.8,8.5,15.3,834,30,31.3,787.8,21,4061,1369,653,360,11,360,349,6,-6,43.6,-9999,1137,883,70
UC1614293,1935,37.8735,-122.2378,257,13.8,18.2,8.6,9.5,618,28,38.5,658.6,22,3177,1754,177,352,29,353,324,3,-7.3,37.2,16,1002,663,67,14.3,18.7,9.2,9.5,703,31,34.5,605.1,19,3345,1616,216,357,14,358,343,2,-5.5,37.7,-9999,987,649,69,1935,13.5,17.8,9,8.9,639,16,36.7,1114.3,23,3063,1843,155,349,28,348,320,3,-8.4,37.5,-9999,1004,663,67
UC163963,1906,40.5432,-124.1006,85,11.7,15.7,7.7,7.9,1140,80,19.1,195.9,32,2466,2355,53,340,51,333,282,8,-9.8,34.5,-9999,824,417,70,12,16.3,8,8.3,1170,86,18.8,188.7,30,2571,2260,64,344,42,336,294,8,-7.4,34.9,-9999,822,412,71,1906,12.3,16.5,8.5,8,1237,158,18,104.3,24,2623,2176,61,351,26,339,312,7,-10.8,34.9,-9999,814,391,72
UC168372,1894,33.102,-116.579,1476,13.1,22.3,5.9,16.3,672,74,34.4,299,48,3116,2180,402,301,105,319,214,9,-15.9,40.5,19.6,1246,813,58,14,22.8,7.2,15.6,732,68,32.7,333.9,38,3362,1959,470,322,80,330,250,6,-12.5,42,18.6,1239,822,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC168379,1891,35.4902,-119.1508,128,17.8,28.2,7.8,20.4,156,10,178.3,2771.5,23,4691,1291,1195,336,56,335,278,1,-12.3,44.9,17.1,1474,1317,55,18.2,28.3,8.6,19.7,169,9,167.5,3024.3,20,4843,1199,1261,342,48,338,290,1,-10.3,46,-9999,1481,1312,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC173769,1894,33.0418,-116.868,438,16.3,23.3,10.8,12.5,367,26,71.6,883.2,14,4099,1274,622,330,72,335,264,1,-11.3,44.6,-9999,1531,1176,48,17.1,24,11.6,12.4,387,22,69.9,1085.4,11,4369,1091,721,345,46,346,300,0,-7.6,46,-9999,1525,1163,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UC1787762,2001,32.6283,-116.11,1108,14.3,23.5,7.5,16,403,49,60.4,474.9,34,3489,1877,530,291,116,312,196,3,-16.1,43.1,-9999,1466,1093,49,15.3,24.1,8.2,15.9,458,47,55.2,510.4,25,3799,1632,634,316,90,325,235,2,-11.7,44.9,-9999,1477,1099,51,2001,15.4,24.4,7.4,17,365,24,69.5,1017.6,33,3873,1658,698,312,92,325,233,3,-14.9,43.5,-9999,1508,1244,51
UC1871057,1991,34.4564,-118.2194,1112,14.9,24.5,7.1,17.4,284,17,87.7,1417.8,33,3689,1774,643,315,86,327,241,2,-14.7,42.8,17.1,1335,1069,56,15.6,24.8,7.9,16.9,308,16,82.9,1518.7,27,3912,1607,719,330,67,334,268,2,-11.7,44.4,15.9,1331,1061,58,1991,15.4,24,7.8,16.1,344,7,73.7,3535.9,28,3830,1641,661,331,71,345,273,2,-14.2,43.4,16.4,1287,1091,59
UC1871236,1991,34.4689,-118.1883,835,15.3,24.9,7.4,17.5,253,17,100.2,1489.2,30,3817,1696,701,306,96,321,226,2,-16.1,44.3,-9999,1423,1176,51,16,25.2,8.3,16.9,276,16,94.2,1600.3,25,4041,1533,776,322,78,329,251,1,-13.1,45.9,-9999,1422,1154,53,1991,15.8,24.4,8.1,16.2,308,7,83.7,3493.2,26,3961,1567,723,323,84,340,256,2,-15.5,44.9,-9999,1378,1186,54
UC1922890,2001,34.1953,-118.2067,484,17.4,23.6,12.2,11.4,486,26,56.3,908.8,9,4459,994,722,362,10,362,352,0,-3.3,43.2,-9999,1363,981,59,18.1,24.3,13.2,11.2,514,26,54.6,948.9,7,4714,845,830,365,2,365,363,0,0.6,44.6,-9999,1353,976,61,2001,17.9,24.5,11.6,12.8,623,7,44.8,3264.8,10,4676,960,891,362,9,364,355,1,-3,43.8,-9999,1358,1070,62
UC1927520,2003,35.7133,-117.9633,1550,13.9,25.3,4.5,20.9,220,24,108.6,1070.5,66,3450,2189,684,298,100,317,218,5,-17.1,41.1,-9999,1208,1003,61,14.6,25.7,5.5,20.2,245,23,100.6,1130.1,54,3662,2013,770,314,86,324,239,4,-14.2,42.4,-9999,1215,1002,63,2003,15.2,27.9,5.6,22.3,239,39,105.6,719.5,52,3921,1987,994,313,95,331,236,5,-16.1,41.2,-9999,1245,1062,63
UC1927593,2003,35.7156,-117.9286,1281,15.8,27.3,6.2,21.1,167,22,154.5,1241.7,40,4064,1750,960,324,75,330,255,2,-13.5,42.6,-9999,1280,1111,61,16.5,27.7,7.2,20.5,187,21,141.8,1295.7,32,4291,1589,1060,336,60,336,277,1,-10.5,44,-9999,1286,1103,63,2003,17.2,29.9,7.3,22.6,199,36,136.5,819.6,30,4538,1596,1315,337,67,342,275,2,-12.6,42.7,-9999,1316,1148,63
UC196340,1914,39.6128,-121.6059,115,16.2,26.2,7,19.1,712,42,36.7,616.7,30,4120,1537,862,333,61,333,272,5,-12.6,43,-9999,1318,942,56,16.7,26.4,7.8,18.6,783,53,34.1,495.8,25,4303,1413,936,343,46,340,293,4,-10.2,44.1,-9999,1303,914,58,1914,16.3,25.4,5.8,19.6,901,63,29.2,406.5,31,4166,1437,796,337,48,334,285,9,-12.3,43.5,-9999,1324,994,56
UC1979638,1995,33.4103,-116.9583,1006,15.4,24.1,8.6,15.5,423,45,60,535.1,25,3831,1615,651,321,88,332,243,2,-13.1,43.5,-9999,1424,1057,53,16.2,24.8,9.8,14.9,447,41,58.6,598.1,19,4093,1416,737,338,61,342,281,1,-9.6,44.8,-9999,1414,1060,56,1995,16.5,25.9,8.9,17,724,56,36.6,459.8,17,4198,1365,786,348,49,352,303,4,-13.1,43.8,-9999,1389,1061,57
UC1979852,2008,34.289,-117.2059,1471,12,21.6,4.5,17.1,521,56,42.2,389.1,75,2777,2526,321,268,128,307,178,14,-19.6,38.9,-9999,1193,828,57,12.7,21.9,5.1,16.8,586,49,38.7,451.4,62,2997,2321,379,289,112,315,203,12,-17.1,40.4,-9999,1194,834,59,2008,13.4,22.7,4,18.7,600,55,38.9,408.9,69,3257,2206,506,291,119,316,197,18,-20.2,39.3,-9999,1231,988,59
